#! FIELDS d_v12_b d_b_v3 file.free der_d_v12_b der_d_b_v3
#! SET min_d_v12_b 1.0598
#! SET max_d_v12_b 3.91427
#! SET nbins_d_v12_b  82
#! SET periodic_d_v12_b false
#! SET min_d_b_v3 0.958129
#! SET max_d_b_v3 4.80913
#! SET nbins_d_b_v3  110
#! SET periodic_d_b_v3 false
    1.059800000    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.095040370    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.130280741    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.165521111    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.200761481    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.236001852    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.271242222    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.306482593    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.341722963    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.376963333    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.412203704    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.447444074    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.482684444    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.517924815    0.958129000   -0.000000000   -0.000000000   -0.000000000
    1.553165185    0.958129000   -0.000000011   -0.000000421   -0.000000447
    1.588405556    0.958129000   -0.000000040   -0.000001437   -0.000001678
    1.623645926    0.958129000   -0.000000133   -0.000004296   -0.000005564
    1.658886296    0.958129000   -0.000000390   -0.000011205   -0.000016294
    1.694126667    0.958129000   -0.000001009   -0.000025423   -0.000042140
    1.729367037    0.958129000   -0.000002304   -0.000049951   -0.000096257
    1.764607407    0.958129000   -0.000004652   -0.000084508   -0.000194313
    1.799847778    0.958129000   -0.000008367   -0.000124578   -0.000349426
    1.835088148    0.958129000   -0.000013500   -0.000162415   -0.000563439
    1.870328519    0.958129000   -0.000019837   -0.000197024   -0.000826752
    1.905568889    0.958129000   -0.000027774   -0.000263936   -0.001154127
    1.940809259    0.958129000   -0.000039895   -0.000455504   -0.001649134
    1.976049630    0.958129000   -0.000063139   -0.000921458   -0.002593419
    2.011290000    0.958129000   -0.000110090   -0.001817118   -0.004498914
    2.046530370    0.958129000   -0.000196861   -0.003176415   -0.008023040
    2.081770741    0.958129000   -0.000337321   -0.004807998   -0.013730769
    2.117011111    0.958129000   -0.000533787   -0.006265107   -0.021713529
    2.152251481    0.958129000   -0.000770723   -0.007028787   -0.031326750
    2.187491852    0.958129000   -0.001017867   -0.006837756   -0.041311365
    2.222732222    0.958129000   -0.001244280   -0.005928008   -0.050365562
    2.257972593    0.958129000   -0.001435926   -0.004960162   -0.057870458
    2.293212963    0.958129000   -0.001601289   -0.004548265   -0.064148102
    2.328453333    0.958129000   -0.001767429   -0.005047127   -0.070308145
    2.363693704    0.958129000   -0.001969892   -0.006648693   -0.077819393
    2.398934074    0.958129000   -0.002253741   -0.009765934   -0.088488493
    2.434174444    0.958129000   -0.002684091   -0.015070290   -0.104827303
    2.469414815    0.958129000   -0.003344275   -0.022730176   -0.129994593
    2.504655185    0.958129000   -0.004296752   -0.031213972   -0.166348604
    2.539895556    0.958129000   -0.005510851   -0.036817083   -0.212727413
    2.575135926    0.958129000   -0.006803130   -0.034950405   -0.262168538
    2.610376296    0.958129000   -0.007853116   -0.022951881   -0.302463074
    2.645616667    0.958129000   -0.008319637   -0.002542254   -0.320547792
    2.680857037    0.958129000   -0.008003878    0.020206566   -0.308723676
    2.716097407    0.958129000   -0.006956133    0.037876625   -0.268780749
    2.751337778    0.958129000   -0.005452244    0.045668857   -0.211171607
    2.786578148    0.958129000   -0.003856636    0.043427664   -0.149822888
    2.821818519    0.958129000   -0.002467729    0.034684890   -0.096222149
    2.857058889    0.958129000   -0.001433783    0.023997868   -0.056152789
    2.892299259    0.958129000   -0.000759499    0.014653786   -0.029895458
    2.927539630    0.958129000   -0.000368365    0.008010878   -0.014580092
    2.962780000    0.958129000   -0.000163922    0.003955244   -0.006525974
    2.998020370    0.958129000   -0.000066984    0.001775441   -0.002682026
    3.033260741    0.958129000   -0.000024575    0.000705952   -0.000990130
    3.068501111    0.958129000   -0.000007377    0.000221336   -0.000300748
    3.103741481    0.958129000   -0.000002146    0.000069119   -0.000087907
    3.138981852    0.958129000   -0.000000630    0.000022398   -0.000025832
    3.174222222    0.958129000   -0.000000101    0.000003884   -0.000004225
    3.209462593    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.244702963    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.279943333    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.315183704    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.350424074    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.385664444    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.420904815    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.456145185    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.491385556    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.526625926    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.561866296    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.597106667    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.632347037    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.667587407    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.702827778    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.738068148    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.773308519    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.808548889    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.843789259    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.879029630    0.958129000   -0.000000000   -0.000000000   -0.000000000
    3.914270000    0.958129000   -0.000000000   -0.000000000   -0.000000000

    1.059800000    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.095040370    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.130280741    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.165521111    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.200761481    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.236001852    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.271242222    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.306482593    0.993459284   -0.000000000   -0.000000000   -0.000000000
    1.341722963    0.993459284   -0.000000008   -0.000000335   -0.000000342
    1.376963333    0.993459284   -0.000000042   -0.000001609   -0.000001756
    1.412203704    0.993459284   -0.000000181   -0.000006451   -0.000007564
    1.447444074    0.993459284   -0.000000619   -0.000020238   -0.000025917
    1.482684444    0.993459284   -0.000001899   -0.000056398   -0.000079351
    1.517924815    0.993459284   -0.000005225   -0.000140343   -0.000217962
    1.553165185    0.993459284   -0.000012966   -0.000313670   -0.000539813
    1.588405556    0.993459284   -0.000029066   -0.000628067   -0.001207692
    1.623645926    0.993459284   -0.000059651   -0.001147183   -0.002473068
    1.658886296    0.993459284   -0.000113032   -0.001929454   -0.004674859
    1.694126667    0.993459284   -0.000199093   -0.003001653   -0.008213643
    1.729367037    0.993459284   -0.000327447   -0.004310846   -0.013475722
    1.764607407    0.993459284   -0.000503457   -0.005655933   -0.020672368
    1.799847778    0.993459284   -0.000722275   -0.006653295   -0.029597926
    1.835088148    0.993459284   -0.000963089   -0.006816645   -0.039397798
    1.870328519    0.993459284   -0.001189334   -0.005816503   -0.048575836
    1.905568889    0.993459284   -0.001362249   -0.003899906   -0.055535943
    1.940809259    0.993459284   -0.001465944   -0.002134585   -0.059584300
    1.976049630    0.993459284   -0.001535040   -0.002245385   -0.062027991
    2.011290000    0.993459284   -0.001667415   -0.005940996   -0.066675287
    2.046530370    0.993459284   -0.002004827   -0.013871433   -0.079078022
    2.081770741    0.993459284   -0.002682257   -0.024864188   -0.104541624
    2.117011111    0.993459284   -0.003758018   -0.035843561   -0.145404768
    2.152251481    0.993459284   -0.005163229   -0.042964354   -0.199054938
    2.187491852    0.993459284   -0.006709719   -0.043642902   -0.258188997
    2.222732222    0.993459284   -0.008167705   -0.038262860   -0.313773221
    2.257972593    0.993459284   -0.009378514   -0.030251620   -0.359410897
    2.293212963    0.993459284   -0.010322396   -0.023884978   -0.394106136
    2.328453333    0.993459284   -0.011120087   -0.022360916   -0.422406580
    2.363693704    0.993459284   -0.011971391   -0.027046608   -0.451997670
    2.398934074    0.993459284   -0.013106373   -0.038567008   -0.491524004
    2.434174444    0.993459284   -0.014779282   -0.057676875   -0.550014778
    2.469414815    0.993459284   -0.017254984   -0.083725135   -0.636402837
    2.504655185    0.993459284   -0.020699635   -0.111175010   -0.756041206
    2.539895556    0.993459284   -0.024964397   -0.127752378   -0.903567073
    2.575135926    0.993459284   -0.029393728   -0.118156749   -1.056373960
    2.610376296    0.993459284   -0.032870202   -0.073262506   -1.175959951
    2.645616667    0.993459284   -0.034200751    0.001198299   -1.220994477
    2.680857037    0.993459284   -0.032680800    0.084184983   -1.166745232
    2.716097407    0.993459284   -0.028479126    0.149357708   -1.018590789
    2.751337778    0.993459284   -0.022576005    0.179116071   -0.810238028
    2.786578148    0.993459284   -0.016290906    0.172145638   -0.587576072
    2.821818519    0.993459284   -0.010732184    0.140507414   -0.389574712
    2.857058889    0.993459284   -0.006482846    0.100419631   -0.237145676
    2.892299259    0.993459284   -0.003606000    0.064071803   -0.133064423
    2.927539630    0.993459284   -0.001853388    0.037021594   -0.069028979
    2.962780000    0.993459284   -0.000880982    0.019536614   -0.033121177
    2.998020370    0.993459284   -0.000386708    0.009452776   -0.014669546
    3.033260741    0.993459284   -0.000154139    0.004111155   -0.005901412
    3.068501111    0.993459284   -0.000053162    0.001510602   -0.002063571
    3.103741481    0.993459284   -0.000017320    0.000534104   -0.000677572
    3.138981852    0.993459284   -0.000005330    0.000180618   -0.000209064
    3.174222222    0.993459284   -0.000001137    0.000041116   -0.000045339
    3.209462593    0.993459284   -0.000000147    0.000005504   -0.000006077
    3.244702963    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.279943333    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.315183704    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.350424074    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.385664444    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.420904815    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.456145185    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.491385556    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.526625926    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.561866296    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.597106667    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.632347037    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.667587407    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.702827778    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.738068148    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.773308519    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.808548889    0.993459284   -0.000000000   -0.000000000   -0.000000000
    3.843789259    0.993459284   -0.000000000   -0.000000000   -0.000000000
